 
**************************************************************************************************
 
       Photoionization cross-sections for Mg I
 
>> Data is from the Opacity project
>>   Verner high energy tail included for gnd level
>>   Smoothed with a gausian of width 3000 km/sec
 
          Types of cross sections included:
         -----------------------------------

         2  -  Hydrogenic (n,l)
         3  -  Hydrogenic (n)
        20  -  Opacity project

 [Reference] Photoioization cross-sections for Mg I are from \cite{BKM93_Mg_seq}.

**************************************************************************************************
 
24-May-1996                             !Date
1.2511D+00 8.958D+01
1.2955D+00 8.028D+01
1.3616D+00 7.267D+01
1.4169D+00 6.679D+01
1.4240D+00 6.604D+01
1.4454D+00 6.377D+01
1.4527D+00 6.300D+01
1.4599D+00 6.223D+01
1.4819D+00 5.990D+01
1.5042D+00 5.753D+01
1.5192D+00 5.593D+01
1.5344D+00 5.432D+01
1.5889D+00 4.893D+01
1.6617D+00 4.449D+01
1.7552D+00 3.907D+01
1.7905D+00 3.702D+01
1.8084D+00 3.599D+01
1.8726D+00 3.247D+01
1.9780D+00 2.865D+01
2.0077D+00 2.762D+01
2.0278D+00 2.692D+01
2.0686D+00 2.550D+01
2.2625D+00 2.015D+01
2.3081D+00 1.913D+01
2.3311D+00 1.862D+01
2.3428D+00 1.836D+01
2.5497D+00 1.464D+01
2.5752D+00 1.425D+01
2.5881D+00 1.406D+01
2.6010D+00 1.387D+01
2.8307D+00 1.100D+01
2.8591D+00 1.070D+01
3.0961D+00 8.563D+00
3.1271D+00 8.325D+00
3.6309D+00 5.425D+00
4.1948D+00 3.586D+00
4.2367D+00 3.483D+00
4.3005D+00 3.326D+00
4.3219D+00 3.274D+00
4.7037D+00 2.524D+00
4.7271D+00 2.486D+00
4.7508D+00 2.447D+00
4.7744D+00 2.409D+00
5.1962D+00 1.845D+00
5.2221D+00 1.816D+00
5.6834D+00 1.399D+00
5.7688D+00 1.334D+00
5.8265D+00 1.291D+00
5.8557D+00 1.269D+00
6.3728D+00 9.596D-01
6.4047D+00 9.440D-01
6.4366D+00 9.285D-01
6.4688D+00 9.128D-01
7.0051D+00 6.980D-01
7.0400D+00 6.864D-01
7.0752D+00 6.747D-01
7.1104D+00 6.629D-01
7.6619D+00 5.173D-01
7.7000D+00 5.086D-01
7.7385D+00 4.999D-01
7.7771D+00 4.912D-01
8.4641D+00 3.646D-01
8.5062D+00 3.581D-01
9.2576D+00 2.656D-01
9.3037D+00 2.607D-01
1.0126D+01 1.911D-01
1.0176D+01 1.875D-01
1.1075D+01 1.352D-01
1.1186D+01 1.299D-01
1.2113D+01 9.318D-02
1.2173D+01 9.117D-02
1.3183D+01 6.330D-02
1.3249D+01 6.177D-02
1.4276D+01 4.127D-02
1.4347D+01 4.008D-02
1.5614D+01 2.326D-02
1.6168D+01 1.409D-01
1.6330D+01 1.641D-01
1.6493D+01 1.105D-01
1.9150D+01 4.934D-03
2.0635D+01 8.590D-04
2.1261D+01 4.536D-02
2.1367D+01 5.586D-02
2.1688D+01 3.352D-02
2.1905D+01 2.488D-02
2.2015D+01 2.766D-02
2.2124D+01 2.988D-02
2.2458D+01 2.033D-02
2.2795D+01 1.467D-02
2.3722D+01 8.631D-02
2.4079D+01 1.074D-01
2.4199D+01 1.065D-01
2.4685D+01 2.442D-01
2.4932D+01 4.126D-01
2.5057D+01 5.583D-01
2.5182D+01 1.615D+00
2.5308D+01 5.612D+00
2.5434D+01 2.133D+01
2.5561D+01 6.535D+01
2.5946D+01 4.685D+02
2.6075D+01 5.502D+02
2.6205D+01 5.009D+02
2.6467D+01 2.033D+02
2.6600D+01 8.942D+01
2.6732D+01 3.218D+01
2.6866D+01 8.811D+00
2.7000D+01 2.228D+00
2.7135D+01 6.196D-01
2.7270D+01 3.482D-01
2.7406D+01 3.700D-01
2.7818D+01 2.743D-01
3.2300D+01 2.411D-02
3.7503D+01 7.169D-03
4.3544D+01 2.382D-03
4.4642D+01 2.167D-03
4.5767D+01 2.959D-03
4.5996D+01 3.195D-03
4.6687D+01 2.474D-03
4.7626D+01 1.559D-03
4.8344D+01 2.024D-03
4.8827D+01 2.388D-03
4.9562D+01 1.934D-03
5.0058D+01 1.778D-03
5.0308D+01 1.784D-03
5.1064D+01 1.350D-03
5.1320D+01 1.217D-03
5.1833D+01 1.310D-03
5.2092D+01 1.358D-03
5.2613D+01 1.238D-03
5.3405D+01 1.722D-03
5.3940D+01 2.047D-03
5.4751D+01 1.857D-03
5.5852D+01 1.660D-03
5.6975D+01 3.803D-01
5.7260D+01 1.774D+00
5.7545D+01 6.751D+00
5.7833D+01 1.893D+01
5.8412D+01 7.035D+01
5.8703D+01 9.178D+01
5.8997D+01 9.404D+01
5.9587D+01 4.656D+01
6.2008D+01 2.390D-03
6.2940D+01 1.925D-03
6.4528D+01 1.633D-03
6.5826D+01 1.495D-03
6.6484D+01 1.391D-03
6.8159D+01 6.375D-04
7.1997D+01 1.000D-06
7.2355D+01 1.000D-06
7.2717D+01 1.000D-06
7.3079D+01 1.000D-06
7.3445D+01 1.000D-06
7.3811D+01 1.000D-06
7.7194D+01 7.637D-04
7.9139D+01 1.353D-03
8.0331D+01 1.302D-03
9.3271D+01 8.316D-04
1.0830D+02 5.313D-04
1.2574D+02 3.394D-04
1.4600D+02 2.169D-04
1.6951D+02 1.385D-04
1.9682D+02 8.850D-05
2.2853D+02 5.654D-05
2.6534D+02 3.612D-05
3.0808D+02 2.308D-05
3.5771D+02 1.474D-05
3.5949D+02 1.452D-05

3s9f1Fo                                 !Configuration name
20                                      !Type of cross-section
185                                     !Number of cross-section points
1.0000D+00 1.256D+02
1.0050D+00 1.270D+02
1.0100D+00 1.302D+02
1.0151D+00 1.334D+02
1.0201D+00 1.350D+02
1.0252D+00 1.353D+02
1.0938D+00 1.211D+02
1.0992D+00 1.200D+02
1.1047D+00 1.188D+02
1.1102D+00 1.176D+02
1.1213D+00 1.152D+02
1.1269D+00 1.140D+02
1.1439D+00 1.103D+02
1.1553D+00 1.078D+02
1.1611D+00 1.066D+02
1.1669D+00 1.053D+02
1.1727D+00 1.041D+02
1.1786D+00 1.028D+02
1.1844D+00 1.015D+02
1.1963D+00 9.898D+01
1.2143D+00 9.509D+01
1.2265D+00 9.246D+01
1.2326D+00 9.114D+01
1.2449D+00 8.848D+01
1.2511D+00 8.713D+01
1.2955D+00 7.815D+01
1.3616D+00 7.077D+01
1.4169D+00 6.507D+01
1.4240D+00 6.434D+01
1.4311D+00 6.361D+01
1.4527D+00 6.139D+01
1.4599D+00 6.064D+01
1.4672D+00 5.989D+01
1.4745D+00 5.914D+01
1.4819D+00 5.837D+01
1.5042D+00 5.608D+01
1.5192D+00 5.453D+01
1.5344D+00 5.296D+01
1.5889D+00 4.773D+01
1.6617D+00 4.341D+01
1.7552D+00 3.813D+01
1.7905D+00 3.614D+01
1.8084D+00 3.513D+01
1.8819D+00 3.131D+01
1.9780D+00 2.799D+01
2.0077D+00 2.698D+01
2.0278D+00 2.630D+01
2.0686D+00 2.492D+01
2.2625D+00 1.970D+01
2.3081D+00 1.871D+01
2.3311D+00 1.820D+01
2.3428D+00 1.795D+01
2.5497D+00 1.431D+01
2.5752D+00 1.393D+01
2.5881D+00 1.375D+01
2.6010D+00 1.356D+01
2.8307D+00 1.075D+01
2.8591D+00 1.045D+01
3.0961D+00 8.365D+00
3.1271D+00 8.132D+00
3.3528D+00 6.667D+00
3.3695D+00 6.573D+00
3.9123D+00 4.245D+00
4.1948D+00 3.493D+00
4.2367D+00 3.393D+00
4.3005D+00 3.239D+00
4.3219D+00 3.188D+00
4.7037D+00 2.455D+00
4.7271D+00 2.417D+00
4.7508D+00 2.380D+00
4.7744D+00 2.342D+00
5.1962D+00 1.792D+00
5.2221D+00 1.764D+00
5.6270D+00 1.387D+00
5.6551D+00 1.365D+00
6.1546D+00 1.044D+00
6.1852D+00 1.028D+00
6.2162D+00 1.011D+00
6.2784D+00 9.768D-01
6.8328D+00 7.353D-01
6.8670D+00 7.228D-01
7.4734D+00 5.454D-01
7.5108D+00 5.362D-01
7.5482D+00 5.271D-01
7.5860D+00 5.179D-01
8.1741D+00 3.979D-01
8.2150D+00 3.913D-01
8.2559D+00 3.846D-01
8.2972D+00 3.779D-01
9.0299D+00 2.805D-01
9.1659D+00 2.655D-01
9.9259D+00 1.984D-01
1.0075D+01 1.874D-01
1.0910D+01 1.378D-01
1.1020D+01 1.324D-01
1.1993D+01 9.312D-02
1.2053D+01 9.111D-02
1.2988D+01 6.472D-02
1.3052D+01 6.321D-02
1.4064D+01 4.296D-02
1.4134D+01 4.180D-02
1.6411D+01 1.500D-02
1.9055D+01 1.862D-03
2.0228D+01 4.165D-04
2.2015D+01 7.212D-03
2.2458D+01 9.476D-03
2.3840D+01 5.810D-02
2.4199D+01 8.422D-02
2.5057D+01 4.096D-01
2.5182D+01 1.248D+00
2.5308D+01 4.401D+00
2.5434D+01 1.674D+01
2.5561D+01 5.108D+01
2.5946D+01 3.600D+02
2.6075D+01 4.206D+02
2.6205D+01 3.808D+02
2.6467D+01 1.531D+02
2.6600D+01 6.708D+01
2.6732D+01 2.407D+01
2.6866D+01 6.588D+00
2.7000D+01 1.686D+00
2.7135D+01 5.009D-01
2.7270D+01 3.102D-01
2.7406D+01 3.303D-01
2.7818D+01 2.473D-01
3.2300D+01 2.303D-02
3.7503D+01 6.779D-03
4.0411D+01 4.301D-03
4.1844D+01 3.617D-03
4.3328D+01 2.778D-03
4.3762D+01 2.825D-03
4.4642D+01 2.421D-03
4.5767D+01 2.091D-03
4.6456D+01 1.882D-03
4.7865D+01 1.504D-03
4.8584D+01 1.694D-03
4.9071D+01 1.751D-03
4.9562D+01 1.700D-03
5.0058D+01 1.678D-03
5.1064D+01 1.178D-03
5.1575D+01 1.042D-03
5.1833D+01 1.103D-03
5.2092D+01 1.138D-03
5.2352D+01 1.118D-03
5.2613D+01 1.116D-03
5.3405D+01 1.705D-03
5.4208D+01 1.996D-03
5.5025D+01 1.816D-03
5.5852D+01 1.669D-03
5.6975D+01 3.869D-01
5.7260D+01 1.813D+00
5.7545D+01 6.935D+00
5.7833D+01 1.953D+01
5.8412D+01 7.319D+01
5.8703D+01 9.589D+01
5.8997D+01 9.863D+01
5.9587D+01 4.924D+01
6.2008D+01 2.582D-03
6.2629D+01 2.106D-03
6.3888D+01 1.654D-03
6.4528D+01 1.743D-03
6.4849D+01 1.767D-03
6.5826D+01 1.604D-03
6.6484D+01 1.526D-03
6.8159D+01 6.922D-04
7.1638D+01 1.000D-06
7.1997D+01 1.000D-06
7.2355D+01 1.000D-06
7.2717D+01 1.000D-06
7.3445D+01 1.000D-06
7.3811D+01 1.000D-06
7.7194D+01 8.677D-04
7.9139D+01 1.546D-03
8.0331D+01 1.488D-03
9.3271D+01 9.508D-04
1.0830D+02 6.074D-04
1.2574D+02 3.880D-04
1.4600D+02 2.479D-04
1.6951D+02 1.583D-04
1.9682D+02 1.012D-04
2.2853D+02 6.464D-05
2.6534D+02 4.130D-05
3.0808D+02 2.638D-05
3.5771D+02 1.685D-05
3.5949D+02 1.660D-05

3s10p1Po                                !Configuration name
20                                      !Type of cross-section
316                                     !Number of cross-section points
1.0000D+00 1.418D+01
1.0050D+00 1.428D+01
1.0100D+00 1.450D+01
1.0151D+00 1.470D+01
1.0201D+00 1.480D+01
1.0992D+00 1.336D+01
1.1047D+00 1.325D+01
1.1158D+00 1.303D+01
1.1213D+00 1.292D+01
1.1326D+00 1.269D+01
1.1382D+00 1.258D+01
1.1496D+00 1.235D+01
1.1611D+00 1.212D+01
1.1669D+00 1.200D+01
1.1727D+00 1.188D+01
1.1786D+00 1.177D+01
1.1844D+00 1.165D+01
1.1904D+00 1.153D+01
1.1963D+00 1.141D+01
1.2143D+00 1.105D+01
1.2265D+00 1.081D+01
1.2326D+00 1.068D+01
1.2449D+00 1.044D+01
1.2511D+00 1.031D+01
1.3020D+00 9.399D+00
1.3616D+00 8.893D+00
1.4240D+00 8.396D+00
1.4383D+00 8.283D+00
1.4454D+00 8.226D+00
1.4527D+00 8.168D+00
1.4672D+00 8.052D+00
1.4967D+00 7.817D+00
1.5042D+00 7.758D+00
1.5192D+00 7.638D+00
1.5344D+00 7.517D+00
1.5889D+00 7.114D+00
1.6617D+00 6.803D+00
1.7552D+00 6.430D+00
1.7994D+00 6.253D+00
1.8084D+00 6.217D+00
1.8819D+00 5.950D+00
1.9780D+00 5.751D+00
2.0077D+00 5.691D+00
2.0278D+00 5.651D+00
2.0584D+00 5.590D+00
2.1960D+00 5.314D+00
2.2069D+00 5.292D+00
2.2179D+00 5.270D+00
2.2290D+00 5.248D+00
2.2401D+00 5.225D+00
2.2739D+00 5.158D+00
2.2966D+00 5.112D+00
2.3081D+00 5.089D+00
2.3311D+00 5.043D+00
2.3545D+00 4.996D+00
2.4380D+00 4.844D+00
2.5497D+00 4.731D+00
2.6533D+00 4.632D+00
2.6666D+00 4.619D+00
2.6799D+00 4.606D+00
2.6933D+00 4.593D+00
2.7067D+00 4.580D+00
2.7202D+00 4.568D+00
2.7338D+00 4.555D+00
2.7474D+00 4.541D+00
2.7611D+00 4.528D+00
2.7887D+00 4.502D+00
2.8027D+00 4.489D+00
2.8166D+00 4.475D+00
2.8307D+00 4.462D+00
2.8448D+00 4.448D+00
2.8591D+00 4.435D+00
2.8877D+00 4.407D+00
2.9021D+00 4.393D+00
2.9166D+00 4.379D+00
2.9458D+00 4.351D+00
2.9604D+00 4.337D+00
2.9752D+00 4.323D+00
3.0050D+00 4.295D+00
3.0351D+00 4.266D+00
3.0502D+00 4.251D+00
3.0655D+00 4.237D+00
3.0807D+00 4.222D+00
3.0961D+00 4.207D+00
3.1115D+00 4.193D+00
3.1271D+00 4.178D+00
3.1427D+00 4.163D+00
3.1584D+00 4.148D+00
3.1741D+00 4.133D+00
3.1900D+00 4.118D+00
3.2059D+00 4.102D+00
3.2867D+00 4.025D+00
3.3528D+00 3.962D+00
3.3695D+00 3.946D+00
3.6672D+00 3.723D+00
3.8930D+00 3.586D+00
3.9515D+00 3.551D+00
3.9713D+00 3.539D+00
3.9910D+00 3.527D+00
4.0110D+00 3.515D+00
4.0511D+00 3.491D+00
4.1120D+00 3.454D+00
4.1532D+00 3.429D+00
4.1740D+00 3.417D+00
4.3652D+00 3.301D+00
4.3870D+00 3.288D+00
4.4309D+00 3.261D+00
4.4530D+00 3.248D+00
4.4753D+00 3.234D+00
4.4976D+00 3.221D+00
4.5201D+00 3.207D+00
4.5653D+00 3.180D+00
4.6110D+00 3.152D+00
4.6339D+00 3.138D+00
4.6571D+00 3.124D+00
4.6803D+00 3.110D+00
4.7037D+00 3.096D+00
4.7271D+00 3.082D+00
4.7508D+00 3.068D+00
4.7744D+00 3.053D+00
4.8222D+00 3.024D+00
4.8464D+00 3.010D+00
4.8948D+00 2.981D+00
4.9192D+00 2.966D+00
4.9438D+00 2.951D+00
4.9933D+00 2.921D+00
5.0182D+00 2.906D+00
5.0684D+00 2.876D+00
5.0937D+00 2.860D+00
5.1191D+00 2.845D+00
5.1447D+00 2.829D+00
5.1703D+00 2.814D+00
5.1962D+00 2.798D+00
5.2482D+00 2.767D+00
5.3007D+00 2.735D+00
5.3538D+00 2.703D+00
5.3804D+00 2.687D+00
5.4073D+00 2.671D+00
5.4342D+00 2.654D+00
5.4614D+00 2.638D+00
5.5161D+00 2.605D+00
5.5436D+00 2.588D+00
5.6270D+00 2.538D+00
5.9437D+00 2.331D+00
6.0032D+00 2.294D+00
6.0332D+00 2.289D+00
6.0633D+00 2.301D+00
6.0936D+00 2.336D+00
6.1852D+00 2.550D+00
6.2784D+00 2.759D+00
6.3096D+00 2.788D+00
6.3412D+00 2.793D+00
6.5335D+00 2.609D+00
6.7316D+00 2.406D+00
7.0400D+00 2.215D+00
7.1104D+00 2.174D+00
7.2175D+00 2.112D+00
7.2535D+00 2.091D+00
7.8942D+00 1.793D+00
8.2150D+00 1.671D+00
8.2559D+00 1.655D+00
8.2972D+00 1.639D+00
8.3385D+00 1.624D+00
8.3802D+00 1.608D+00
8.4219D+00 1.592D+00
8.5062D+00 1.559D+00
8.5488D+00 1.543D+00
8.7207D+00 1.477D+00
8.8080D+00 1.444D+00
8.8518D+00 1.427D+00
8.9404D+00 1.393D+00
8.9851D+00 1.376D+00
9.7786D+00 1.120D+00
1.0227D+01 9.933D-01
1.0433D+01 9.354D-01
1.0537D+01 9.060D-01
1.1411D+01 7.009D-01
1.1757D+01 6.303D-01
1.1874D+01 6.063D-01
1.1933D+01 5.943D-01
1.1993D+01 5.821D-01
1.2053D+01 5.699D-01
1.2988D+01 4.133D-01
1.3052D+01 4.037D-01
1.3117D+01 3.940D-01
1.3249D+01 3.746D-01
1.4205D+01 2.520D-01
1.4276D+01 2.440D-01
1.6658D+01 4.859D-02
1.7078D+01 4.064D-02
1.7861D+01 7.772D-02
1.8494D+01 1.077D-01
1.9246D+01 7.900D-02
2.0635D+01 2.977D-02
2.1473D+01 6.193D-02
2.1797D+01 7.536D-02
2.2124D+01 5.814D-02
2.2458D+01 4.242D-02
2.3254D+01 1.683D-01
2.3487D+01 2.065D-01
2.3722D+01 1.905D-01
2.3840D+01 1.806D-01
2.4320D+01 5.030D-01
2.4563D+01 7.444D-01
2.4685D+01 8.822D-01
2.4809D+01 1.184D+00
2.4932D+01 2.035D+00
2.5057D+01 4.041D+00
2.5182D+01 8.508D+00
2.5308D+01 1.689D+01
2.5434D+01 3.408D+01
2.5561D+01 7.040D+01
2.5688D+01 1.455D+02
2.5946D+01 4.008D+02
2.6075D+01 4.895D+02
2.6205D+01 4.710D+02
2.6467D+01 2.201D+02
2.6600D+01 1.056D+02
2.6732D+01 4.159D+01
2.6866D+01 1.298D+01
2.7000D+01 4.277D+00
2.7135D+01 2.269D+00
2.7270D+01 2.213D+00
2.7406D+01 2.422D+00
2.7543D+01 2.380D+00
2.7818D+01 1.918D+00
2.8378D+01 1.110D+00
2.8949D+01 7.301D-01
2.9531D+01 5.212D-01
3.2140D+01 1.999D-01
3.2623D+01 1.688D-01
3.4460D+01 1.054D-01
3.6038D+01 6.375D-02
3.7317D+01 4.186D-02
3.7878D+01 4.281D-02
3.8449D+01 4.375D-02
3.9812D+01 4.185D-02
4.1019D+01 4.019D-02
4.1844D+01 4.330D-02
4.2263D+01 4.467D-02
4.2899D+01 4.124D-02
4.3113D+01 4.042D-02
4.3544D+01 4.131D-02
4.3762D+01 4.143D-02
4.4420D+01 3.050D-02
4.5313D+01 2.045D-02
4.5540D+01 1.919D-02
4.5996D+01 1.749D-02
4.6687D+01 2.348D-02
4.7155D+01 2.584D-02
4.7626D+01 2.168D-02
4.8584D+01 1.693D-02
4.9316D+01 1.574D-02
4.9810D+01 1.520D-02
5.1064D+01 1.017D-02
5.2092D+01 6.493D-03
5.2876D+01 2.834D-03
5.3139D+01 2.118D-03
5.3940D+01 5.789D-03
5.5025D+01 9.949D-03
5.5852D+01 9.569D-03
5.6693D+01 9.233D-03
5.6975D+01 4.692D-01
5.7260D+01 2.352D+00
5.7545D+01 9.797D+00
5.7833D+01 2.987D+01
5.8412D+01 1.317D+02
5.8703D+01 1.869D+02
5.8997D+01 2.077D+02
5.9290D+01 1.786D+02
5.9587D+01 1.208D+02
5.9884D+01 6.444D+01
6.2940D+01 6.753D-03
6.4206D+01 6.009D-03
6.5498D+01 5.474D-03
6.8159D+01 2.650D-03
7.2355D+01 1.000D-06
7.2717D+01 1.000D-06
7.3079D+01 1.000D-06
7.3445D+01 1.000D-06
7.3811D+01 1.000D-06
7.4180D+01 1.000D-06
7.7578D+01 2.131D-03
7.9535D+01 3.138D-03
8.1135D+01 3.062D-03
8.1539D+01 3.041D-03
8.1947D+01 3.020D-03
8.9183D+01 2.797D-03
9.2807D+01 2.737D-03
9.3271D+01 2.730D-03
9.3735D+01 2.722D-03
9.4204D+01 2.714D-03
9.4673D+01 2.706D-03
9.5147D+01 2.699D-03
9.6578D+01 2.675D-03
9.7061D+01 2.667D-03
9.7544D+01 2.659D-03
9.8032D+01 2.651D-03
9.8520D+01 2.643D-03
9.9013D+01 2.635D-03
1.0000D+02 2.619D-03
1.0100D+02 2.602D-03
1.0202D+02 2.586D-03
1.0252D+02 2.577D-03
1.0355D+02 2.560D-03
1.1047D+02 2.321D-03
1.2891D+02 1.460D-03
1.5042D+02 9.193D-04
1.7552D+02 5.787D-04
2.0482D+02 3.642D-04
2.3900D+02 2.292D-04
2.7889D+02 1.443D-04
3.2542D+02 9.080D-05
3.7973D+02 5.715D-05
4.4310D+02 3.597D-05
4.6572D+02 3.097D-05

3s9g3Ge                                 !Configuration name
20                                      !Type of cross-section
169                                     !Number of cross-section points
1.0000D+00 4.641D+00
1.0050D+00 4.693D+00
1.0100D+00 4.805D+00
1.0151D+00 4.915D+00
1.0201D+00 4.967D+00
1.0252D+00 4.969D+00
1.0992D+00 4.282D+00
1.1102D+00 4.176D+00
1.1158D+00 4.122D+00
1.1213D+00 4.069D+00
1.1269D+00 4.015D+00
1.1326D+00 3.961D+00
1.1439D+00 3.851D+00
1.1553D+00 3.741D+00
1.1611D+00 3.686D+00
1.1669D+00 3.630D+00
1.1786D+00 3.517D+00
1.1844D+00 3.461D+00
1.2023D+00 3.289D+00
1.2143D+00 3.173D+00
1.2265D+00 3.056D+00
1.2449D+00 2.879D+00
1.2511D+00 2.819D+00
1.3020D+00 2.372D+00
1.3616D+00 2.124D+00
1.4240D+00 1.886D+00
1.4311D+00 1.859D+00
1.4383D+00 1.831D+00
1.4454D+00 1.804D+00
1.4527D+00 1.776D+00
1.4599D+00 1.749D+00
1.4819D+00 1.665D+00
1.4967D+00 1.608D+00
1.5117D+00 1.551D+00
1.5268D+00 1.493D+00
1.5344D+00 1.464D+00
1.5968D+00 1.245D+00
1.6700D+00 1.105D+00
1.7728D+00 9.203D-01
1.7994D+00 8.723D-01
1.8174D+00 8.398D-01
1.8819D+00 7.314D-01
1.9780D+00 6.347D-01
2.0077D+00 6.063D-01
2.0278D+00 5.871D-01
2.0584D+00 5.580D-01
2.0790D+00 5.383D-01
2.0893D+00 5.285D-01
2.1634D+00 4.615D-01
2.2739D+00 3.976D-01
2.3081D+00 3.788D-01
2.3428D+00 3.596D-01
2.3545D+00 3.532D-01
2.5625D+00 2.646D-01
2.5881D+00 2.559D-01
2.6010D+00 2.515D-01
2.6270D+00 2.427D-01
2.8448D+00 1.844D-01
2.8877D+00 1.750D-01
3.1271D+00 1.326D-01
3.1427D+00 1.303D-01
3.3695D+00 1.020D-01
3.3864D+00 1.003D-01
3.9319D+00 5.897D-02
4.5653D+00 3.444D-02
5.0182D+00 2.479D-02
5.0433D+00 2.433D-02
5.4342D+00 1.847D-02
5.4614D+00 1.814D-02
5.8848D+00 1.374D-02
5.9143D+00 1.349D-02
6.8670D+00 7.815D-03
6.9357D+00 7.527D-03
7.4364D+00 5.812D-03
7.4734D+00 5.708D-03
8.1336D+00 4.240D-03
8.2150D+00 4.093D-03
8.8518D+00 3.177D-03
8.8961D+00 3.126D-03
9.6337D+00 2.490D-03
9.6817D+00 2.458D-03
1.1020D+01 1.986D-03
1.2795D+01 2.904D-03
1.4276D+01 1.018D-02
1.4709D+01 1.239D-02
1.5231D+01 8.691D-03
1.7684D+01 9.262D-04
1.8679D+01 7.438D-04
2.0946D+01 1.242D-02
2.1155D+01 1.672D-02
2.1473D+01 8.558D-03
2.2458D+01 4.848D-05
2.3604D+01 8.469D-02
2.3722D+01 2.031D-01
2.3959D+01 6.376D-01
2.4079D+01 7.926D-01
2.4199D+01 7.623D-01
2.4441D+01 3.478D-01
2.4563D+01 1.675D-01
2.4685D+01 7.200D-02
2.5182D+01 1.276D-02
2.5308D+01 1.691D-02
2.5434D+01 1.566D-01
2.5561D+01 7.269D-01
2.5688D+01 3.016D+00
2.5817D+01 9.322D+00
2.6075D+01 4.285D+01
2.6205D+01 6.215D+01
2.6336D+01 7.060D+01
2.6467D+01 6.201D+01
2.6732D+01 2.334D+01
2.6866D+01 9.866D+00
2.7543D+01 8.033D-02
2.7681D+01 8.717D-02
2.8097D+01 7.387D-02
3.2623D+01 2.015D-03
3.5153D+01 9.842D-05
3.5860D+01 1.247D-04
3.6763D+01 1.514D-04
3.8640D+01 7.506D-05
4.0210D+01 1.328D-05
4.1019D+01 6.551D-05
4.1637D+01 9.028D-05
4.1844D+01 8.796D-05
4.2053D+01 8.779D-05
4.3113D+01 1.252D-04
4.4642D+01 1.644D-04
4.5089D+01 1.605D-04
4.5313D+01 1.587D-04
4.5996D+01 2.084D-04
4.6456D+01 2.463D-04
4.6921D+01 2.010D-04
4.7390D+01 1.597D-04
4.7865D+01 1.638D-04
4.8827D+01 1.125D-04
5.0058D+01 5.621D-05
5.0811D+01 4.166D-05
5.1320D+01 3.332D-05
5.2092D+01 4.893D-05
5.2613D+01 5.801D-05
5.3139D+01 3.194D-05
5.3940D+01 5.043D-06
5.5025D+01 3.792D-05
5.6131D+01 7.268D-05
5.8997D+01 4.159D-02
5.9290D+01 5.162D-02
6.0183D+01 2.331D-02
6.3888D+01 9.923D-05
6.4206D+01 9.957D-05
6.5173D+01 7.559D-05
6.5826D+01 5.575D-05
6.6815D+01 7.844D-05
6.7484D+01 8.876D-05
6.8841D+01 5.726D-05
6.9530D+01 4.505D-05
7.0577D+01 7.970D-05
7.1638D+01 9.897D-05
7.3079D+01 9.499D-05
8.4852D+01 6.069D-05
9.8520D+01 3.877D-05
1.1439D+02 2.477D-05
1.3282D+02 1.583D-05
1.5421D+02 1.011D-05
1.7906D+02 6.459D-06
2.0790D+02 4.126D-06
2.4139D+02 2.636D-06
2.8027D+02 1.684D-06
3.2542D+02 1.076D-06
3.2868D+02 1.044D-06

3s9g1Ge                                 !Configuration name
20                                      !Type of cross-section
186                                     !Number of cross-section points
1.0000D+00 4.793D+00
1.0050D+00 4.824D+00
1.0100D+00 4.889D+00
1.0151D+00 4.949D+00
1.0201D+00 4.969D+00
1.0992D+00 4.261D+00
1.1102D+00 4.156D+00
1.1158D+00 4.103D+00
1.1213D+00 4.049D+00
1.1326D+00 3.941D+00
1.1382D+00 3.887D+00
1.1439D+00 3.833D+00
1.1496D+00 3.778D+00
1.1669D+00 3.612D+00
1.1727D+00 3.556D+00
1.1844D+00 3.444D+00
1.1904D+00 3.387D+00
1.2023D+00 3.273D+00
1.2143D+00 3.157D+00
1.2265D+00 3.041D+00
1.2449D+00 2.864D+00
1.2511D+00 2.804D+00
1.3020D+00 2.359D+00
1.3616D+00 2.113D+00
1.4169D+00 1.902D+00
1.4240D+00 1.875D+00
1.4383D+00 1.821D+00
1.4454D+00 1.793D+00
1.4527D+00 1.766D+00
1.4599D+00 1.738D+00
1.4672D+00 1.711D+00
1.4819D+00 1.655D+00
1.4967D+00 1.598D+00
1.5117D+00 1.541D+00
1.5268D+00 1.484D+00
1.5344D+00 1.455D+00
1.5968D+00 1.237D+00
1.6700D+00 1.098D+00
1.7728D+00 9.135D-01
1.7994D+00 8.657D-01
1.8174D+00 8.334D-01
1.8819D+00 7.254D-01
1.9780D+00 6.292D-01
2.0077D+00 6.010D-01
2.0380D+00 5.724D-01
2.0584D+00 5.530D-01
2.0790D+00 5.335D-01
2.0893D+00 5.236D-01
2.1634D+00 4.571D-01
2.2739D+00 3.936D-01
2.3081D+00 3.749D-01
2.3428D+00 3.559D-01
2.3545D+00 3.495D-01
2.5625D+00 2.614D-01
2.5881D+00 2.528D-01
2.6010D+00 2.485D-01
2.6270D+00 2.397D-01
2.8448D+00 1.819D-01
2.8877D+00 1.725D-01
3.1271D+00 1.305D-01
3.1427D+00 1.282D-01
3.3695D+00 1.002D-01
3.3864D+00 9.843D-02
3.9319D+00 5.759D-02
4.5653D+00 3.336D-02
5.0182D+00 2.386D-02
5.0433D+00 2.340D-02
5.4342D+00 1.763D-02
5.4614D+00 1.730D-02
